EVTNAMEAMBROSIUS2;Aurelius Ambrosius;;;;;;;;;;;;;x
EVTDESCAMBROSIUS2;You are Aurelius Ambrosius, last of the Romans in Britain, and governor of what remains of the province of Maxima Caesariensis. While the Britons in the north and west may have collectively thrown of the yoke of Roman rule, several Romanised Britons in the south of the island still recognise you, and Rome, as their rulers.;;;;;;;;;;;;;x
EVTOPTAAMBROSIUS2;It is up to me to save these Britons from themselves.;;;;;;;;;;;;;x
EVTNAMEAMBROSIUS3;The Marriage of Aurelius Ambrosius;;;;;;;;;;;;;x
EVTDESCAMBROSIUS3;Aurelius Ambrosius has married to a native British woman. Perhaps this will be the start of a great dynasty that will save these isles.;;;;;;;;;;;;;x
EVTOPTAAMBROSIUS3;Perhaps this is not the end of Britannia?.;;;;;;;;;;;;;x
EVTNAMEAMBROSIUS4;My Wife is Pregnant;;;;;;;;;;;;;x
EVTDESCAMBROSIUS4;The wife of Roman governor Aurelius Ambrosius is pregnant. Perhaps her child will grow up to be a great leader in these distant lands.;;;;;;;;;;;;;x
EVTOPTAAMBROSIUS4;Excellent news.;;;;;;;;;;;;;x
EVTNAMEAMBROSIUS5;The Birth of Ambrosius Aurelianus;;;;;;;;;;;;;x
EVTDESCAMBROSIUS5;My wife has given birth to a baby boy, who shall be named Aurelianus, in the Roman manner. Perhaps he will become a great leader some day.;;;;;;;;;;;;;x
EVTOPTAAMBROSIUS5;Wonderful.;;;;;;;;;;;;;x
EVTNAMEAMBROSIUS6;The Death of Aurelius Ambrosius;;;;;;;;;;;;;x
EVTDESCAMBROSIUS6;Aurelius Ambrosius, Governor of Maxima Caesariensis, last of the Romans in Britannia, has died. With the continuing collapse of centralised Roman rule in southern Britain, the local British chieftains have confrimed their autonomy from Roman rule. With Gaul only tenuously under the Roman yoke, perhaps the light of their civilisation may never again touch these clouded isles. ;;;;;;;;;;;;;x
EVTOPTAAMBROSIUS6;This land is my birthright! I shall retain it!;;;;;;;;;;;;;x
EVTOPTBAMBROSIUS6;A great governor has died. Perhaps the Britons are doomed.;;;;;;;;;;;;;x
EVTOPTCAMBROSIUS6;This is interesting news...;;;;;;;;;;;;;x
EVTOPTDAMBROSIUS6;Perhaps my destiny is not in Londinium, but further west...;;;;;;;;;;;;;x
EVTNAMEAMBROSIUS7;The Collapse of Roman Authority in Britannia;;;;;;;;;;;;;x
